Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Data Subtype	PHVS_MIME_MediaSubType_IANA	2.16.840.1.114222.4.11.1011	1	Encoding as defined by MIME (Multipurpose Internet Mail Extensions)	Published	10/22/2008	Initial Load VADS 3.0

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
index.obj	index.obj	index.obj		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
index.response	index.response	index.response		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
index.vnd	index.vnd	index.vnd		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
iotp	iotp	iotp		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
ipp	ipp	ipp		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
isup	isup	isup		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
javascript	javascript	javascript		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
jp2	jp2	jp2		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
jpeg	jpeg	jpeg		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
jpm	jpm	jpm		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
jpx	jpx	jpx		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
json	json	json		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
kpml-request+xml	kpml-request+xml	kpml-request+xml		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
kpml-response+xml	kpml-response+xml	kpml-response+xml		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
L16	L16	L16		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
L20	L20	L20		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
L24	L24	L24		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
L8	L8	L8		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
LPC	LPC	LPC		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mac-binhex40	mac-binhex40	mac-binhex40		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
macwriteii	macwriteii	macwriteii		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
marc	marc	marc		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mathematica	mathematica	mathematica		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mbox	mbox	mbox		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mesh	mesh	mesh		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mikey	mikey	mikey		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mixed	mixed	mixed		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MJ2	MJ2	MJ2		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MP1S	MP1S	MP1S		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MP2P	MP2P	MP2P		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MP2T	MP2T	MP2T		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mp4	mp4	mp4		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MP4A-LATM	MP4A-LATM	MP4A-LATM		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MP4V-ES	MP4V-ES	MP4V-ES		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
MPA	MPA	MPA		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
mpa-robust	mpa-robust	mpa-robust		2.16.840.1.113883.6.10	MIME Media Type IANA	PH_MIME_MediaType_IANA	20070330	MEDIATYPE
